"","percent_sector","SupportSetting","DH_GEOGRAPHY_NAME","ActivityProvision","ITEMVALUE","year"
"363",4.48140078754323,"Residential","SHROPSHIRE","In House",2242,2003
"364",NA,"Residential","SOMERSET","In House",NA,2003
"365",34.5343651854037,"Residential","STAFFORDSHIRE","In House",39805,2003
"366",32.7676095396561,"Residential","SUFFOLK","In House",32494,2003
"367",11.7760617760618,"Residential","SURREY","In House",12688,2003
"368",25.1087938254372,"Residential","WARWICKSHIRE","In House",15290,2003
"369",NA,"Residential","WEST SUSSEX","In House",NA,2003
"370",4.3691528709033,"Residential","WILTSHIRE","In House",2209,2003
"371",5.78916883869099,"Residential","WORCESTERSHIRE","In House",3998,2003
"372",45.9602649006623,"Residential","BATH AND NORTH EAST SOMERSET","In House",9022,2003
"373",24.7680298492808,"Residential","BLACKBURN WITH DARWEN","In House",10090,2003
"374",9.08975363823162,"Residential","BLACKPOOL","In House",4291,2003
"375",1.98710397420795,"Residential","BOURNEMOUTH","In House",641,2003
"376",39.2832529290145,"Residential","BRACKNELL FOREST","In House",3420,2003
"377",13.9927975186827,"Residential","BRIGHTON AND HOVE","In House",6722,2003
"378",47.3435532844553,"Residential","BRISTOL","In House",31964,2003
"379",13.1732957624363,"Residential","DARLINGTON","In House",2431,2003
"380",35.6899810964083,"Residential","DERBY","In House",15104,2003
"381",3.99674473279682,"Residential","EAST RIDING OF YORKSHIRE","In House",3094,2003
"382",15.7194035631294,"Residential","HALTON","In House",3247,2003
"383",1.91401286937989,"Residential","HARTLEPOOL","In House",467,2003
"384",26.5216622458002,"Residential","HEREFORDSHIRE","In House",7499,2003
"385",5.44611819235226,"Residential","ISLE OF WIGHT","In House",2256,2003
"386",8.80817307120515,"Residential","KINGSTON UPON HULL","In House",7406,2003
"387",25.9936930380843,"Residential","LEICESTER","In House",15002,2003
"388",48.0865449628127,"Residential","LUTON","In House",10668,2003
"389",19.68787515006,"Residential","MEDWAY TOWNS","In House",5904,2003
"390",22.4308338103415,"Residential","MIDDLESBROUGH","In House",5878,2003
"391",8.56288367700299,"Residential","MILTON KEYNES","In House",1632,2003
"392",6.47416036683604,"Residential","NORTH EAST LINCOLNSHIRE","In House",2612,2003
"393",11.327211043519,"Residential","NORTH LINCOLNSHIRE","In House",3873,2003
"394",3.14615560715571,"Residential","NORTH SOMERSET","In House",962,2003
